7;industrial_complex;1744.00;10.95;272.00;4.92;0
7;industrial_complex;1745.00;10.05;271.00;1.99;0
7;industrial_complex;1735.00;11.93;275.00;0.57;0
7;air_base;1739.00;11.65;270.00;0.56;0
7;supply_node;1739.00;12.57;271.00;0.03;0
7;naval_supply_hub;1746.00;10.07;264.00;1.57;0
7;bunker;1744.00;10.95;272.00;2.96;0
7;coastal_bunker;1737.00;11.70;273.00;1.57;0
7;stronghold_network;1744.00;10.95;272.00;2.52;0
7;dockyard;1746.00;9.50;277.00;1.57;0
7;anti_air_building;1743.00;12.20;272.00;0.57;0
7;anti_air_building;1745.00;10.05;271.00;0.67;0
7;anti_air_building;1742.00;12.60;272.00;4.55;0
7;synthetic_refinery;1736.00;11.82;270.00;0.69;0
7;fuel_silo;1741.00;12.40;272.00;3.98;0
7;radar_station;1742.00;12.60;272.00;5.80;0
7;nuclear_reactor_spawn;1740.00;12.07;273.00;6.19;0
7;special_project_facility_spawn;1740.00;12.55;271.00;1.06;0
7;rocket_site_spawn;1735.00;12.15;272.00;0.27;0
7;naval_base_spawn;1743.00;9.50;277.00;1.57;16748
7;floating_harbor;1749.00;9.50;271.00;-1.57;17735
8;arms_factory;2338.00;10.20;1450.00;6.28;0
8;arms_factory;2347.00;10.20;1450.00;2.16;0
8;arms_factory;2331.00;10.07;1444.00;3.29;0
8;arms_factory;2365.00;10.20;1444.00;1.67;0
8;arms_factory;2364.00;10.20;1446.00;0.07;0
8;arms_factory;2348.00;10.20;1448.00;2.26;0
8;industrial_complex;2331.00;10.07;1444.00;1.96;0
8;industrial_complex;2334.00;10.25;1444.00;4.92;0
8;industrial_complex;2343.00;10.15;1445.00;1.99;0
8;industrial_complex;2326.00;10.20;1448.00;0.57;0
8;industrial_complex;2365.00;10.20;1445.00;0.56;0
8;industrial_complex;2345.00;10.20;1446.00;2.97;0
8;air_base;2343.00;10.18;1446.00;0.21;0
8;supply_node;2335.00;10.23;1445.00;2.09;0
8;supply_node;2358.00;10.20;1446.00;1.85;0
8;naval_supply_hub;2323.00;9.50;1444.00;-1.41;0
8;bunker;2348.00;10.20;1449.00;4.93;0
8;bunker;2348.00;10.20;1444.00;0.57;0
8;coastal_bunker;2329.00;9.50;1442.00;-1.41;0
8;stronghold_network;2362.00;10.20;1445.00;4.55;0
8;dockyard;2326.00;9.85;1444.00;-1.41;0
8;anti_air_building;2359.00;10.15;1447.00;3.98;0
8;anti_air_building;2360.00;10.18;1449.00;5.82;0
8;anti_air_building;2349.00;10.20;1448.00;4.58;0
8;synthetic_refinery;2348.00;10.20;1445.00;1.18;0
8;fuel_silo;2341.00;10.03;1444.00;5.24;0
8;radar_station;2345.00;10.20;1446.00;1.81;0
8;nuclear_reactor_spawn;2339.00;9.70;1444.00;5.43;0
8;special_project_facility_spawn;2328.00;10.25;1440.00;0.93;0
8;special_project_facility_spawn;2356.00;10.20;1444.00;2.09;0
8;rocket_site_spawn;2345.00;10.20;1448.00;1.60;0
8;naval_base_spawn;2322.00;9.50;1444.00;-1.41;8889
8;floating_harbor;2316.10;9.50;1441.85;-4.55;12834
9;arms_factory;2706.00;10.88;1938.00;3.29;0
9;arms_factory;2710.00;10.23;1941.00;1.67;0
9;arms_factory;2710.00;10.73;1938.00;0.07;0
9;arms_factory;2708.00;10.78;1938.00;2.26;0
9;arms_factory;2696.00;11.55;1939.00;1.96;0
9;arms_factory;2701.00;10.55;1943.00;4.92;0
9;industrial_complex;2698.00;11.35;1941.00;1.99;0
9;industrial_complex;2706.00;10.68;1939.00;0.57;0
9;industrial_complex;2698.00;11.07;1939.00;0.56;0
9;industrial_complex;2700.00;11.15;1938.00;2.97;0
9;industrial_complex;2707.00;10.30;1941.00;0.21;0
9;industrial_complex;2706.00;11.12;1936.00;2.96;0
9;air_base;2704.00;11.35;1937.00;2.37;0
9;supply_node;2695.00;11.57;1938.00;1.68;0
9;supply_node;2699.00;10.65;1943.00;0.90;0
9;supply_node;2709.00;10.35;1940.00;5.40;0
9;supply_node;2705.00;11.65;1935.00;0.91;0
9;bunker;2698.00;11.07;1942.00;4.55;0
9;bunker;2709.00;11.00;1936.00;0.69;0
9;bunker;2709.00;10.25;1941.00;3.98;0
9;bunker;2698.00;11.18;1940.00;5.82;0
9;stronghold_network;2697.00;10.98;1937.00;4.58;0
9;anti_air_building;2708.00;12.03;1933.00;1.18;0
9;anti_air_building;2711.00;10.62;1938.00;5.24;0
9;anti_air_building;2710.00;10.32;1940.00;0.40;0
9;synthetic_refinery;2698.00;10.73;1943.00;3.44;0
9;fuel_silo;2709.00;10.20;1942.00;1.74;0
9;radar_station;2704.00;10.60;1940.00;0.76;0
9;nuclear_reactor_spawn;2706.00;11.03;1937.00;1.60;0
9;special_project_facility_spawn;2712.00;10.57;1937.00;1.42;0
9;special_project_facility_spawn;2695.00;10.55;1945.00;1.54;0
9;special_project_facility_spawn;2707.00;11.40;1935.00;3.01;0
9;special_project_facility_spawn;2697.00;11.25;1939.00;2.75;0
9;rocket_site_spawn;2700.00;11.18;1939.00;4.94;0
10;arms_factory;3549.00;11.85;1724.00;0.07;0
10;arms_factory;3529.00;13.15;1716.00;2.26;0
10;arms_factory;3528.00;12.65;1714.00;1.96;0
10;arms_factory;3545.00;12.28;1721.00;4.92;0
10;arms_factory;3547.00;12.30;1711.00;1.99;0
10;arms_factory;3551.00;12.40;1725.00;0.57;0
10;industrial_complex;3538.00;12.20;1711.00;0.56;0
10;industrial_complex;3548.00;12.55;1712.00;2.97;0
10;industrial_complex;3521.00;13.12;1710.00;0.21;0
10;industrial_complex;3535.00;12.90;1719.00;2.96;0
10;industrial_complex;3528.00;13.00;1721.00;2.37;0
10;industrial_complex;3542.00;12.10;1712.00;2.52;0
10;air_base;3527.00;13.10;1718.00;4.93;0
10;supply_node;3527.00;13.20;1710.00;5.40;0
10;supply_node;3530.00;12.90;1719.00;0.91;0
10;supply_node;3547.00;12.20;1722.00;5.31;0
10;supply_node;3542.00;12.30;1711.00;4.95;0
10;bunker;3532.00;12.20;1710.00;3.98;0
10;bunker;3551.00;11.50;1727.00;5.82;0
10;bunker;3533.00;12.95;1715.00;4.58;0
10;bunker;3547.00;12.48;1713.00;1.18;0
10;stronghold_network;3544.00;12.15;1713.00;5.24;0
10;anti_air_building;3526.00;13.03;1714.00;0.40;0
10;anti_air_building;3548.00;12.12;1723.00;3.44;0
10;anti_air_building;3544.00;12.20;1712.00;1.74;0
10;synthetic_refinery;3544.00;12.05;1709.00;6.19;0
10;fuel_silo;3549.00;11.88;1727.00;1.06;0
10;radar_station;3537.00;12.93;1719.00;5.08;0
10;nuclear_reactor_spawn;3542.00;12.70;1721.00;1.54;0
10;special_project_facility_spawn;3530.00;12.25;1711.00;3.01;0
10;special_project_facility_spawn;3527.00;12.90;1722.00;2.75;0
10;special_project_facility_spawn;3542.00;12.45;1716.00;4.94;0
10;special_project_facility_spawn;3540.00;12.75;1722.00;3.69;0
10;rocket_site_spawn;3536.00;12.62;1721.00;4.59;0
11;arms_factory;2891.00;11.30;1464.00;1.96;0
11;arms_factory;2935.00;10.90;1508.00;4.92;0
11;arms_factory;2928.00;10.90;1507.00;1.99;0
11;arms_factory;2927.00;11.62;1486.00;0.57;0
11;arms_factory;2944.00;11.00;1543.00;0.56;0
11;arms_factory;2892.00;11.35;1467.00;2.97;0
11;industrial_complex;2885.00;11.40;1467.00;0.21;0
11;industrial_complex;2915.00;11.00;1547.00;2.96;0
11;industrial_complex;2902.00;11.20;1535.00;2.37;0
11;industrial_complex;2908.00;11.00;1517.00;2.52;0
11;industrial_complex;2920.00;11.15;1497.00;4.93;0
11;industrial_complex;2926.00;10.80;1535.00;0.57;0
11;air_base;2941.00;11.05;1470.00;0.67;0
11;supply_node;2894.00;11.40;1476.00;5.31;0
11;supply_node;2912.00;10.90;1528.00;4.95;0
11;supply_node;2939.00;10.90;1444.00;3.09;0
11;supply_node;2878.00;11.30;1446.00;5.80;0
11;supply_node;2905.00;11.95;1460.00;0.29;0
11;supply_node;2939.00;11.20;1467.00;5.86;0
11;supply_node;2917.00;11.62;1472.00;4.75;0
11;supply_node;2911.00;11.00;1494.00;1.81;0
11;supply_node;2936.00;10.88;1521.00;5.31;0
11;supply_node;2923.00;11.00;1452.00;4.72;0
11;supply_node;2886.00;11.25;1461.00;0.76;0
11;supply_node;2931.00;11.30;1487.00;4.46;0
11;bunker;2946.00;11.10;1536.00;0.27;0
11;bunker;2922.00;11.55;1482.00;3.39;0
11;bunker;2939.00;11.20;1469.00;5.43;0
11;bunker;2902.00;11.20;1496.00;0.93;0
11;bunker;2945.00;10.90;1455.00;2.09;0
11;bunker;2909.00;11.70;1469.00;1.60;0
11;bunker;2896.00;11.40;1478.00;1.42;0
11;bunker;2903.00;11.20;1531.00;1.54;0
11;bunker;2912.00;11.25;1481.00;3.01;0
11;bunker;2915.00;11.25;1452.00;2.75;0
11;bunker;2879.00;11.20;1452.00;4.94;0
11;bunker;2884.00;11.20;1457.00;3.69;0
11;stronghold_network;2940.00;11.10;1498.00;4.59;0
11;anti_air_building;2919.00;10.90;1542.00;3.88;0
11;anti_air_building;2890.00;11.30;1466.00;5.53;0
11;anti_air_building;2904.00;11.48;1467.00;4.45;0
11;synthetic_refinery;2939.00;11.00;1501.00;6.25;0
11;fuel_silo;2895.00;11.20;1485.00;3.01;0
11;radar_station;2911.00;11.30;1489.00;5.69;0
11;nuclear_reactor_spawn;2913.00;10.90;1537.00;4.59;0
11;special_project_facility_spawn;2929.00;11.40;1486.00;3.45;0
11;special_project_facility_spawn;2927.00;10.80;1526.00;3.88;0
11;special_project_facility_spawn;2908.00;11.20;1490.00;1.95;0
11;special_project_facility_spawn;2920.00;10.90;1517.00;1.20;0
11;special_project_facility_spawn;2924.00;11.00;1450.00;2.48;0
11;special_project_facility_spawn;2913.00;11.55;1471.00;2.90;0
11;special_project_facility_spawn;2936.00;11.00;1457.00;3.49;0
11;special_project_facility_spawn;2901.00;11.40;1472.00;0.17;0
11;special_project_facility_spawn;2885.00;11.20;1454.00;1.39;0
11;special_project_facility_spawn;2909.00;11.70;1469.00;0.19;0
11;special_project_facility_spawn;2936.00;11.20;1464.00;3.42;0
11;special_project_facility_spawn;2883.00;11.30;1451.00;4.50;0
11;rocket_site_spawn;2928.00;10.90;1511.00;3.70;0
12;arms_factory;3902.00;11.48;1621.00;1.99;0
12;arms_factory;3902.00;12.25;1626.00;0.57;0
12;arms_factory;3896.00;11.10;1617.00;0.56;0
12;arms_factory;3888.00;11.30;1611.00;2.97;0
12;arms_factory;3900.00;11.60;1620.00;0.21;0
12;arms_factory;3885.00;11.10;1612.00;2.96;0
12;industrial_complex;3883.00;10.80;1611.00;2.37;0
